,Completed
720575940612813805,True
720575940612814498,True
720575940612814578,True
720575940612814771,True
720575940612814821,True
720575940612814834,True
720575940612815346,True
720575940612815513,True
720575940612815597,True
720575940612815766,True
720575940612816022,True
720575940612816613,True
720575940612817075,True
720575940612817459,True
720575940612817583,True
720575940612818602,True
720575940612818611,True
720575940612819123,True
720575940612819367,True
720575940612819370,True
720575940612819763,True
720575940612819865,True
720575940612819891,True
720575940612819990,True
720575940612820264,True
720575940612820850,True
720575940612820978,True
720575940612821014,True
720575940612821727,True
720575940612821930,True
720575940612821997,True
720575940612822056,True
720575940612822422,True
720575940612822757,True
720575940612823475,True
720575940612824170,True
720575940612824234,True
720575940612824239,True
720575940612824978,True
720575940612825241,True
720575940612825770,True
720575940612826085,True
720575940612826777,True
720575940612827634,True
720575940612828083,True
720575940612828926,True
720575940612829619,True
720575940612829663,True
720575940612829863,True
720575940612829875,True
720575940612830179,True
720575940612831486,True
720575940612831539,True
720575940612831981,True
720575940612832022,True
720575940612832435,True
720575940612832749,True
720575940612833278,True
720575940612833715,True
720575940612833843,True
720575940612834533,True
720575940612834600,True
720575940612834611,True
720575940612835242,True
720575940612835299,True
720575940612836374,True
720575940612837273,True
720575940612837490,True
720575940612837811,True
720575940612839661,True
720575940612839850,True
720575940612839859,True
720575940612839889,True
720575940612840562,True
720575940612840615,True
720575940612840677,True
720575940612840726,True
720575940612840982,True
720575940612841330,True
720575940612841874,True
720575940612841890,True
720575940612841907,True
720575940612841957,True
720575940612842415,True
720575940612842449,True
720575940612842666,True
720575940612843250,True
720575940612843417,True
720575940612843542,True
720575940612843634,True
720575940612843762,True
720575940612844018,True
720575940612844806,True
720575940612845170,True
720575940612845590,True
720575940612845721,True
720575940612845977,True
720575940612846102,True
720575940612846489,True
720575940612846578,True
720575940612846643,True
720575940612846962,True
720575940612847018,True
720575940612847077,True
720575940612847218,True
720575940612847283,True
720575940612847923,True
720575940612848047,True
720575940612848793,True
720575940612848849,True
720575940612848869,True
720575940612849105,True
720575940612849637,True
720575940612849650,True
720575940612850538,True
720575940612851367,True
720575940612851375,True
720575940612852655,True
720575940612852898,True
720575940612852911,True
720575940612852978,True
720575940612853234,True
720575940612853354,True
720575940612853913,True
720575940612854130,True
720575940612854195,True
720575940612854378,True
720575940612854634,True
720575940612854755,True
720575940612854806,True
720575940612855219,True
720575940612855318,True
720575940612855475,True
720575940612855505,True
720575940612856217,True
720575940612856273,True
720575940612856342,True
720575940612856434,True
720575940612856529,True
720575940612856854,True
720575940612857055,True
720575940612857128,True
720575940612857553,True
720575940612857651,True
720575940612857770,True
720575940612857842,True
720575940612857878,True
720575940612858341,True
720575940612858520,True
720575940612858538,True
720575940612858646,True
720575940612859122,True
720575940612859378,True
720575940612860146,True
720575940612860389,True
720575940612860694,True
720575940612861182,True
720575940612861235,True
720575940612861426,True
720575940612861462,True
720575940612861649,True
720575940612861677,True
720575940612861842,True
720575940612861938,True
720575940612862131,True
720575940612862230,True
720575940612862387,True
720575940612862693,True
720575940612862882,True
720575940612863027,True
720575940612863138,True
720575940612863218,True
720575940612863283,True
720575940612863407,True
720575940612863858,True
720575940612863986,True
720575940612865194,True
720575940612865522,True
720575940612865814,True
720575940612866410,True
720575940612866479,True
720575940612866735,True
720575940612866802,True
720575940612867045,True
720575940612867094,True
720575940612867251,True
720575940612867299,True
720575940612867557,True
720575940612867759,True
720575940612868019,True
720575940612868067,True
720575940612868069,True
720575940612868094,True
720575940612868275,True
720575940612868505,True
720575940612868837,True
720575940612869087,True
720575940612869093,True
720575940612869416,True
720575940612869555,True
720575940612869746,True
720575940612870381,True
720575940612870952,True
720575940612871338,True
720575940612871603,True
720575940612871859,True
720575940612872173,True
720575940612872857,True
720575940612873139,True
720575940612874419,True
720575940612874536,True
720575940612874803,True
720575940612874898,True
720575940612875560,True
720575940612876146,True
720575940612876467,True
720575940612876566,True
720575940612876962,True
720575940612876970,True
720575940612877235,True
720575940612877363,True
720575940612878233,True
720575940612878242,True
720575940612878250,True
720575940612879010,True
720575940612879341,True
720575940612879783,True
720575940612879795,True
720575940612879853,True
720575940612880382,True
720575940612880819,True
720575940612880849,True
720575940612881105,True
720575940612881123,True
720575940612881331,True
720575940612881381,True
720575940612881578,True
720575940612882355,True
720575940612882405,True
720575940612882611,True
720575940612882669,True
720575940612882867,True
720575940612883123,True
720575940612883710,True
720575940612884433,True
720575940612885674,True
720575940612885683,True
720575940612885935,True
720575940612886695,True
720575940612886898,True
720575940612887080,True
720575940612887154,True
720575940612887523,True
720575940612887550,True
720575940612887731,True
720575940612888050,True
720575940612888178,True
720575940612888231,True
720575940612888306,True
720575940612889490,True
720575940612889714,True
720575940612890002,True
720575940612890341,True
720575940612891373,True
720575940612891634,True
720575940612891670,True
720575940612892306,True
720575940612892322,True
720575940612892670,True
720575940612892786,True
720575940612893042,True
720575940612893090,True
720575940612893359,True
720575940612894361,True
720575940612894578,True
720575940612894617,True
720575940612894631,True
720575940612894771,True
720575940612895135,True
720575940612895459,True
720575940612895650,True
720575940612895697,True
720575940612895766,True
720575940612896106,True
720575940612896485,True
720575940612896682,True
720575940612898479,True
720575940612898797,True
720575940612898838,True
720575940612899990,True
720575940612900069,True
720575940612900466,True
720575940612901529,True
720575940612901613,True
720575940612901807,True
720575940612901874,True
720575940612903833,True
720575940612904421,True
720575940612904618,True
720575940612905842,True
720575940612906098,True
720575940612906518,True
720575940612906904,True
720575940612907154,True
720575940612907634,True
720575940612907672,True
720575940612908054,True
720575940612908241,True
720575940612908458,True
720575940612908953,True
720575940612909029,True
720575940612909037,True
720575940612909170,True
720575940612909226,True
720575940612909265,True
720575940612909482,True
720575940612909554,True
720575940612909999,True
720575940612910376,True
720575940612910486,True
